Gene	KO_ID
TOBG-MED-775_762	K00297
TOBG-MED-775_763	NA
TOBG-MED-775_764	K14083
TOBG-MED-775_765	K00315
TOBG-MED-775_766	NA
TOBG-MED-775_767	K07058
TOBG-MED-775_768	NA
TOBG-MED-775_769	NA
TOBG-MED-775_77	K07393
TOBG-MED-775_770	NA
TOBG-MED-775_771	K09992
TOBG-MED-775_772	NA
TOBG-MED-775_773	NA
TOBG-MED-775_774	NA
TOBG-MED-775_775	NA
TOBG-MED-775_776	NA
TOBG-MED-775_777	NA
TOBG-MED-775_778	NA
TOBG-MED-775_779	NA
TOBG-MED-775_78	K01768
TOBG-MED-775_781	NA
TOBG-MED-775_782	NA
TOBG-MED-775_783	NA
TOBG-MED-775_784	NA
TOBG-MED-775_785	NA
TOBG-MED-775_786	NA
TOBG-MED-775_787	NA
TOBG-MED-775_788	NA
TOBG-MED-775_789	NA
TOBG-MED-775_79	NA
TOBG-MED-775_790	NA
TOBG-MED-775_791	NA
TOBG-MED-775_792	NA
TOBG-MED-775_793	NA
TOBG-MED-775_794	NA
TOBG-MED-775_795	NA
TOBG-MED-775_796	NA
TOBG-MED-775_797	NA
TOBG-MED-775_798	NA
TOBG-MED-775_799	NA
TOBG-MED-775_8	NA
TOBG-MED-775_80	NA
TOBG-MED-775_800	K04487
TOBG-MED-775_801	K23025
TOBG-MED-775_802	NA
TOBG-MED-775_803	NA
TOBG-MED-775_804	K03750
TOBG-MED-775_805	K05772
TOBG-MED-775_806	K05773
TOBG-MED-775_807	NA
TOBG-MED-775_808	K03753
TOBG-MED-775_809	NA
TOBG-MED-775_81	K15552
TOBG-MED-775_810	K02379
TOBG-MED-775_811	NA
TOBG-MED-775_812	NA
TOBG-MED-775_813	K02996
TOBG-MED-775_814	K02871
TOBG-MED-775_815	NA
TOBG-MED-775_816	NA
TOBG-MED-775_817	NA
TOBG-MED-775_818	K08973
TOBG-MED-775_819	NA
TOBG-MED-775_82	K10831
TOBG-MED-775_820	NA
TOBG-MED-775_821	K03106
TOBG-MED-775_822	K02959
TOBG-MED-775_823	K02860
TOBG-MED-775_824	K00554
TOBG-MED-775_825	K02884
TOBG-MED-775_826	K03470
TOBG-MED-775_827	K02968
TOBG-MED-775_828	NA
TOBG-MED-775_829	NA
TOBG-MED-775_83	K15551
TOBG-MED-775_830	K00240
TOBG-MED-775_831	NA
TOBG-MED-775_832	K01810
TOBG-MED-775_833	NA
TOBG-MED-775_834	NA
TOBG-MED-775_835	NA
TOBG-MED-775_836	K09760
TOBG-MED-775_837	K03701
TOBG-MED-775_838	NA
TOBG-MED-775_839	NA
TOBG-MED-775_84	NA
TOBG-MED-775_840	NA
TOBG-MED-775_841	NA
TOBG-MED-775_842	K08301
TOBG-MED-775_843	K03474
TOBG-MED-775_844	NA
TOBG-MED-775_845	K18672
TOBG-MED-775_846	K03798
TOBG-MED-775_847	K00858
TOBG-MED-775_848	NA
TOBG-MED-775_849	K03641
TOBG-MED-775_85	NA
TOBG-MED-775_850	NA
TOBG-MED-775_851	K02986
TOBG-MED-775_852	K02031
TOBG-MED-775_853	K02032
TOBG-MED-775_854	K02035
TOBG-MED-775_855	K02033
TOBG-MED-775_856	K02034
TOBG-MED-775_857	NA
TOBG-MED-775_858	NA
TOBG-MED-775_859	NA
TOBG-MED-775_86	NA
TOBG-MED-775_860	NA
TOBG-MED-775_861	NA
TOBG-MED-775_862	NA
TOBG-MED-775_863	K02416
TOBG-MED-775_864	K01647
TOBG-MED-775_865	K00611
TOBG-MED-775_866	NA
TOBG-MED-775_867	K03269
TOBG-MED-775_868	K00286
TOBG-MED-775_869	K01939
TOBG-MED-775_87	K02337
TOBG-MED-775_870	NA
TOBG-MED-775_871	NA
TOBG-MED-775_872	NA
TOBG-MED-775_873	K07082
TOBG-MED-775_874	K02906
TOBG-MED-775_875	NA
TOBG-MED-775_876	K00344
TOBG-MED-775_877	NA
TOBG-MED-775_878	NA
TOBG-MED-775_879	K18814
TOBG-MED-775_88	K01733
TOBG-MED-775_880	K00057
TOBG-MED-775_881	K01755
TOBG-MED-775_882	NA
TOBG-MED-775_883	NA
TOBG-MED-775_884	NA
TOBG-MED-775_885	NA
TOBG-MED-775_886	NA
TOBG-MED-775_888	K05837
TOBG-MED-775_889	K00496
TOBG-MED-775_89	NA
TOBG-MED-775_890	NA
TOBG-MED-775_891	K01885
TOBG-MED-775_892	NA
TOBG-MED-775_893	K17361
TOBG-MED-775_894	NA
TOBG-MED-775_895	K06180
TOBG-MED-775_896	NA
TOBG-MED-775_897	NA
TOBG-MED-775_898	K03928
TOBG-MED-775_899	K01990
TOBG-MED-775_9	NA
TOBG-MED-775_90	NA
TOBG-MED-775_900	NA
TOBG-MED-775_901	NA
TOBG-MED-775_902	NA
TOBG-MED-775_903	K01637
TOBG-MED-775_904	NA
TOBG-MED-775_905	NA
TOBG-MED-775_906	NA
TOBG-MED-775_907	NA
TOBG-MED-775_908	NA
TOBG-MED-775_909	NA
TOBG-MED-775_91	K08295
TOBG-MED-775_910	NA
TOBG-MED-775_911	NA
TOBG-MED-775_912	NA
TOBG-MED-775_913	NA
TOBG-MED-775_914	NA
TOBG-MED-775_915	NA
TOBG-MED-775_916	NA
TOBG-MED-775_917	K01591
TOBG-MED-775_918	K07258
TOBG-MED-775_919	K02064
TOBG-MED-775_92	NA
TOBG-MED-775_920	K02063
TOBG-MED-775_921	NA
TOBG-MED-775_922	NA
TOBG-MED-775_923	NA
TOBG-MED-775_924	NA
TOBG-MED-775_925	NA
TOBG-MED-775_926	NA
TOBG-MED-775_927	NA
TOBG-MED-775_928	K03561
TOBG-MED-775_929	K03559
TOBG-MED-775_93	NA
TOBG-MED-775_930	K00748
TOBG-MED-775_931	K03568
TOBG-MED-775_932	NA
TOBG-MED-775_933	NA
TOBG-MED-775_934	NA
TOBG-MED-775_935	K13766
TOBG-MED-775_936	NA
TOBG-MED-775_937	K22515
TOBG-MED-775_938	K01586
TOBG-MED-775_939	NA
TOBG-MED-775_94	K02902
TOBG-MED-775_940	K07126
TOBG-MED-775_941	NA
TOBG-MED-775_942	K02110
TOBG-MED-775_943	K02108
TOBG-MED-775_944	NA
TOBG-MED-775_945	K01736
TOBG-MED-775_946	NA
TOBG-MED-775_947	NA
TOBG-MED-775_948	K09778
TOBG-MED-775_949	NA
TOBG-MED-775_95	NA
TOBG-MED-775_950	K03498
TOBG-MED-775_951	K00951
TOBG-MED-775_952	NA
TOBG-MED-775_953	K00783
TOBG-MED-775_954	NA
TOBG-MED-775_955	K03584
TOBG-MED-775_956	K07304
TOBG-MED-775_957	K03657
TOBG-MED-775_958	K03110
TOBG-MED-775_959	NA
TOBG-MED-775_96	NA
TOBG-MED-775_960	NA
TOBG-MED-775_961	K16329
TOBG-MED-775_962	K01997
TOBG-MED-775_963	K01999
TOBG-MED-775_964	NA
TOBG-MED-775_965	NA
TOBG-MED-775_966	NA
TOBG-MED-775_967	K06941
TOBG-MED-775_968	NA
TOBG-MED-775_969	NA
TOBG-MED-775_97	NA
TOBG-MED-775_970	NA
TOBG-MED-775_971	K01679
TOBG-MED-775_972	K00059
TOBG-MED-775_973	NA
TOBG-MED-775_974	NA
TOBG-MED-775_975	NA
TOBG-MED-775_976	K12267
TOBG-MED-775_977	K03582
TOBG-MED-775_978	NA
TOBG-MED-775_979	K09888
TOBG-MED-775_98	NA
TOBG-MED-775_980	NA
TOBG-MED-775_981	NA
TOBG-MED-775_982	K00215
TOBG-MED-775_983	NA
TOBG-MED-775_984	NA
TOBG-MED-775_985	NA
TOBG-MED-775_986	K17879
TOBG-MED-775_987	NA
TOBG-MED-775_988	K00762
TOBG-MED-775_989	K00640
TOBG-MED-775_99	K03531
TOBG-MED-775_990	K06891
TOBG-MED-775_991	NA
TOBG-MED-775_992	NA
TOBG-MED-775_993	NA
TOBG-MED-775_994	NA
TOBG-MED-775_995	NA
TOBG-MED-775_996	K00760
TOBG-MED-775_997	K03797
TOBG-MED-775_998	K01247
TOBG-MED-775_999	NA
TOBG-MED-778_1009	K02316
TOBG-MED-778_106	NA
TOBG-MED-778_1070	NA
TOBG-MED-778_1078	NA
TOBG-MED-778_1094	K07038
TOBG-MED-778_1101	K01952
TOBG-MED-778_1103	NA
TOBG-MED-778_1201	K00928
TOBG-MED-778_1344	K03650
TOBG-MED-778_332	K02986
TOBG-MED-778_343	K02931
TOBG-MED-778_401	K02274
TOBG-MED-778_419	K02112
TOBG-MED-778_45	K08300
TOBG-MED-778_53	K00059
TOBG-MED-778_681	K05837
TOBG-MED-778_894	K04084
TOBG-MED-778_964	K01873
TOBG-MED-778_99	K00566
TOBG-MED-792_1	NA
TOBG-MED-792_10	NA
TOBG-MED-792_1010	K03520
TOBG-MED-792_1024	K07124
TOBG-MED-792_1031	NA
TOBG-MED-792_104	K11960
TOBG-MED-792_1119	K14162
TOBG-MED-792_112	K01428
TOBG-MED-792_1127	NA
TOBG-MED-792_1128	K07167
TOBG-MED-792_113	K03187
TOBG-MED-792_1137	NA
TOBG-MED-792_115	K03189
TOBG-MED-792_1152	NA
TOBG-MED-792_1165	K03665
TOBG-MED-792_1171	K13598
TOBG-MED-792_1179	K00382
TOBG-MED-792_1182	K00161
TOBG-MED-792_1193	K01609
TOBG-MED-792_1229	K00337
TOBG-MED-792_1264	K05366
TOBG-MED-792_1274	NA
TOBG-MED-792_1279	K01524
TOBG-MED-792_1290	NA
TOBG-MED-792_1297	K00059
TOBG-MED-792_1308	K00764
TOBG-MED-792_1316	NA
TOBG-MED-792_132	NA
TOBG-MED-792_1376	K17225
TOBG-MED-792_1401	NA
TOBG-MED-792_1421	NA
TOBG-MED-792_1448	K06442
TOBG-MED-792_1457	K00681
TOBG-MED-792_1461	K11904
TOBG-MED-792_1466	K11900
TOBG-MED-792_148	K01006
TOBG-MED-792_1487	K06020
TOBG-MED-792_149	K07588
TOBG-MED-792_15	NA
TOBG-MED-792_1516	K03657
TOBG-MED-792_1585	K02358
TOBG-MED-792_1596	K02358
TOBG-MED-792_16	NA
TOBG-MED-792_1635	K14446
TOBG-MED-792_1636	K14448
TOBG-MED-792_1685	K15633
TOBG-MED-792_1687	K17229
TOBG-MED-792_1709	NA
TOBG-MED-792_1713	K03651
TOBG-MED-792_1723	K03596
TOBG-MED-792_1733	NA
TOBG-MED-792_1744	NA
TOBG-MED-792_1747	K03695
TOBG-MED-792_1771	K01644
TOBG-MED-792_18	NA
TOBG-MED-792_183	K02860
TOBG-MED-792_1834	NA
TOBG-MED-792_1875	NA
TOBG-MED-792_1952	K00817
TOBG-MED-792_196	K01681
TOBG-MED-792_1978	K01006
TOBG-MED-792_1985	K00951
TOBG-MED-792_1988	NA
TOBG-MED-792_2	NA
TOBG-MED-792_20	NA
TOBG-MED-792_202	K01992
TOBG-MED-792_205	K06890
TOBG-MED-792_2070	K06180
TOBG-MED-792_21	NA
TOBG-MED-792_2111	K01588
TOBG-MED-792_2113	K18587
TOBG-MED-792_2126	K11472
TOBG-MED-792_2183	NA
TOBG-MED-792_22	NA
TOBG-MED-792_2204	NA
TOBG-MED-792_2214	K08591
TOBG-MED-792_2217	K07447
TOBG-MED-792_227	K01912
TOBG-MED-792_23	NA
TOBG-MED-792_24	NA
TOBG-MED-792_25	NA
TOBG-MED-792_28	NA
TOBG-MED-792_29	K07389
TOBG-MED-792_293	K03496
TOBG-MED-792_301	NA
TOBG-MED-792_317	NA
TOBG-MED-792_33	NA
TOBG-MED-792_337	K02146
TOBG-MED-792_348	NA
TOBG-MED-792_349	NA
TOBG-MED-792_374	K00600
TOBG-MED-792_388	K03474
TOBG-MED-792_42	K00228
TOBG-MED-792_420	NA
TOBG-MED-792_445	K07080
TOBG-MED-792_452	NA
TOBG-MED-792_458	NA
TOBG-MED-792_520	K00615
TOBG-MED-792_541	K07447
TOBG-MED-792_544	K08591
TOBG-MED-792_545	K03168
TOBG-MED-792_554	NA
TOBG-MED-792_564	K07088
TOBG-MED-792_572	K06207
TOBG-MED-792_599	K07001
TOBG-MED-792_600	K01870
TOBG-MED-792_615	NA
TOBG-MED-792_618	K03182
TOBG-MED-792_634	K02257
TOBG-MED-792_638	K01733
TOBG-MED-792_650	K02110
TOBG-MED-792_657	K00571
TOBG-MED-792_687	K00164
TOBG-MED-792_690	NA
TOBG-MED-792_7	NA
TOBG-MED-792_700	K03979
TOBG-MED-792_707	K03320
TOBG-MED-792_73	K03657
TOBG-MED-792_732	K10747
TOBG-MED-792_796	NA
TOBG-MED-792_802	K11960
TOBG-MED-792_810	K01428
TOBG-MED-792_813	K03189
TOBG-MED-792_818	NA
TOBG-MED-792_831	K18929
TOBG-MED-792_834	K03667
TOBG-MED-792_839	K01814
TOBG-MED-792_857	NA
TOBG-MED-792_890	NA
TOBG-MED-792_927	K00135
TOBG-MED-792_98	NA
TOBG-MED-792_999	NA
TOBG-MED-795_1	K02111
TOBG-MED-795_10	K03650
TOBG-MED-795_100	NA
TOBG-MED-795_101	NA
TOBG-MED-795_102	NA
TOBG-MED-795_103	NA
TOBG-MED-795_104	K05303
TOBG-MED-795_105	NA
TOBG-MED-795_106	NA
TOBG-MED-795_107	NA
TOBG-MED-795_108	NA
TOBG-MED-795_109	NA
TOBG-MED-795_11	K03217
TOBG-MED-795_110	NA
TOBG-MED-795_111	K00979
TOBG-MED-795_112	K02510
TOBG-MED-795_113	NA
TOBG-MED-795_114	NA
TOBG-MED-795_115	NA
TOBG-MED-795_116	NA
TOBG-MED-795_117	K01880
TOBG-MED-795_118	NA
TOBG-MED-795_12	K03536
TOBG-MED-795_120	K03499
TOBG-MED-795_121	NA
TOBG-MED-795_122	K01462
TOBG-MED-795_123	K01588
TOBG-MED-795_124	K07566
TOBG-MED-795_125	K00228
TOBG-MED-795_126	NA
TOBG-MED-795_127	K07070
TOBG-MED-795_128	K02275
TOBG-MED-795_129	K02274
TOBG-MED-795_13	K02313
TOBG-MED-795_130	K02258
TOBG-MED-795_131	K02276
TOBG-MED-795_132	K14998
TOBG-MED-795_133	NA
TOBG-MED-795_134	K02259
TOBG-MED-795_135	K02257
TOBG-MED-795_136	K07152
TOBG-MED-795_137	NA
TOBG-MED-795_138	K06897
TOBG-MED-795_139	NA
TOBG-MED-795_14	K02338
TOBG-MED-795_140	K00344
TOBG-MED-795_141	NA
TOBG-MED-795_142	K01610
TOBG-MED-795_143	K03611
TOBG-MED-795_144	K02335
TOBG-MED-795_145	K03978
TOBG-MED-795_146	K03673
TOBG-MED-795_147	NA
TOBG-MED-795_148	NA
TOBG-MED-795_149	K20862
TOBG-MED-795_15	K03629
TOBG-MED-795_150	NA
TOBG-MED-795_151	K00615
TOBG-MED-795_152	K00927
TOBG-MED-795_153	K01623
TOBG-MED-795_154	NA
TOBG-MED-795_155	K01895
TOBG-MED-795_156	NA
TOBG-MED-795_157	NA
TOBG-MED-795_158	K03118
TOBG-MED-795_159	NA
TOBG-MED-795_16	K02470
TOBG-MED-795_160	K03116
TOBG-MED-795_161	NA
TOBG-MED-795_162	K03183
TOBG-MED-795_163	K13288
TOBG-MED-795_164	K01113
TOBG-MED-795_165	NA
TOBG-MED-795_166	K06168
TOBG-MED-795_167	K06217
TOBG-MED-795_168	K07042
TOBG-MED-795_169	NA
TOBG-MED-795_17	K01880
TOBG-MED-795_170	K03820
TOBG-MED-795_171	NA
TOBG-MED-795_172	K00432
TOBG-MED-795_173	K01807
TOBG-MED-795_174	K01934
TOBG-MED-795_175	NA
TOBG-MED-795_176	K03793
TOBG-MED-795_177	NA
TOBG-MED-795_178	K01525
TOBG-MED-795_179	NA
TOBG-MED-795_180	NA
TOBG-MED-795_181	K03771
TOBG-MED-795_182	K04744
TOBG-MED-795_183	K13775
TOBG-MED-795_184	K07102
TOBG-MED-795_185	NA
TOBG-MED-795_186	K01783
TOBG-MED-795_187	K09005
TOBG-MED-795_188	K06134
TOBG-MED-795_189	K01945
TOBG-MED-795_19	K03498
TOBG-MED-795_190	K00602
TOBG-MED-795_191	K09761
TOBG-MED-795_192	K01920
TOBG-MED-795_193	K07447
TOBG-MED-795_194	K02316
TOBG-MED-795_195	K03086
TOBG-MED-795_196	NA
TOBG-MED-795_197	NA
TOBG-MED-795_198	NA
TOBG-MED-795_199	NA
TOBG-MED-795_2	K02113
TOBG-MED-795_200	K11443
TOBG-MED-795_201	K05962
TOBG-MED-795_202	K03832
TOBG-MED-795_203	K15537
TOBG-MED-795_204	K03782
TOBG-MED-795_205	K00954
TOBG-MED-795_206	K10563
TOBG-MED-795_207	K12340
TOBG-MED-795_208	NA
TOBG-MED-795_209	NA
TOBG-MED-795_21	NA
TOBG-MED-795_210	NA
TOBG-MED-795_211	NA
TOBG-MED-795_212	K09710
TOBG-MED-795_213	K00783
TOBG-MED-795_214	NA
TOBG-MED-795_215	NA
TOBG-MED-795_216	K08305
TOBG-MED-795_217	K07258
TOBG-MED-795_218	NA
TOBG-MED-795_219	NA
TOBG-MED-795_22	K03571
TOBG-MED-795_220	K01869
TOBG-MED-795_221	NA
TOBG-MED-795_222	K02160
TOBG-MED-795_223	K03786
TOBG-MED-795_224	K01698
TOBG-MED-795_225	K03671
TOBG-MED-795_226	K03628
TOBG-MED-795_227	K01719
TOBG-MED-795_228	K01749
TOBG-MED-795_229	K08316
TOBG-MED-795_23	NA
TOBG-MED-795_230	NA
TOBG-MED-795_231	K05807
TOBG-MED-795_232	K06180
TOBG-MED-795_233	K05810
TOBG-MED-795_235	K02926
TOBG-MED-795_236	K02892
TOBG-MED-795_237	K02886
TOBG-MED-795_238	K02965
TOBG-MED-795_239	K02890
TOBG-MED-795_24	K03569
TOBG-MED-795_240	K02982
TOBG-MED-795_241	K02878
TOBG-MED-795_242	NA
TOBG-MED-795_243	K02961
TOBG-MED-795_244	K02874
TOBG-MED-795_245	K02895
TOBG-MED-795_246	K02931
TOBG-MED-795_247	K02954
TOBG-MED-795_248	K02994
TOBG-MED-795_249	K02933
TOBG-MED-795_25	K02435
TOBG-MED-795_250	K02881
TOBG-MED-795_251	K02988
TOBG-MED-795_252	K02907
TOBG-MED-795_253	K02876
TOBG-MED-795_254	K03076
TOBG-MED-795_255	K02952
TOBG-MED-795_256	K02948
TOBG-MED-795_257	K02986
TOBG-MED-795_258	K03040
TOBG-MED-795_259	K02879
TOBG-MED-795_26	K02433
TOBG-MED-795_260	K03701
TOBG-MED-795_261	K03111
TOBG-MED-795_262	NA
TOBG-MED-795_263	NA
TOBG-MED-795_264	K02888
TOBG-MED-795_265	K02899
TOBG-MED-795_266	K03979
TOBG-MED-795_267	K02968
TOBG-MED-795_268	K03664
TOBG-MED-795_269	K03308
TOBG-MED-795_27	K02434
TOBG-MED-795_270	K06186
TOBG-MED-795_271	K03711
TOBG-MED-795_272	K03687
TOBG-MED-795_273	K04043
TOBG-MED-795_274	NA
TOBG-MED-795_275	K02967
TOBG-MED-795_276	K02357
TOBG-MED-795_277	K09903
TOBG-MED-795_278	K02838
TOBG-MED-795_279	NA
TOBG-MED-795_28	NA
TOBG-MED-795_280	K00099
TOBG-MED-795_281	K11749
TOBG-MED-795_282	K07277
TOBG-MED-795_283	K06142
TOBG-MED-795_284	K02536
TOBG-MED-795_285	K02372
TOBG-MED-795_286	K00677
TOBG-MED-795_287	K00748
TOBG-MED-795_288	K03470
TOBG-MED-795_289	K02337
TOBG-MED-795_29	NA
TOBG-MED-795_290	K01962
TOBG-MED-795_291	K04075
TOBG-MED-795_292	NA
TOBG-MED-795_293	K03789
TOBG-MED-795_294	NA
TOBG-MED-795_295	K00432
TOBG-MED-795_296	NA
TOBG-MED-795_297	NA
TOBG-MED-795_298	NA
TOBG-MED-795_299	K03575
TOBG-MED-795_3	K02109
TOBG-MED-795_30	NA
TOBG-MED-795_300	K01834
TOBG-MED-795_302	K01915
TOBG-MED-795_303	K07000
TOBG-MED-795_304	K09920
TOBG-MED-795_305	K09919
TOBG-MED-795_306	K03179
TOBG-MED-795_308	NA
TOBG-MED-795_309	NA
TOBG-MED-795_31	K20034
TOBG-MED-795_310	NA
TOBG-MED-795_311	K07393
TOBG-MED-795_312	K03655
TOBG-MED-795_313	NA
TOBG-MED-795_314	NA
TOBG-MED-795_315	K00942
TOBG-MED-795_316	K03060
TOBG-MED-795_317	K00951
TOBG-MED-795_318	K00609
TOBG-MED-795_319	K00793
TOBG-MED-795_32	NA
TOBG-MED-795_320	K00762
TOBG-MED-795_321	K00989
TOBG-MED-795_322	NA
TOBG-MED-795_323	NA
TOBG-MED-795_324	K09117
TOBG-MED-795_325	K02970
TOBG-MED-795_326	K01409
TOBG-MED-795_327	K01633
TOBG-MED-795_328	K00950
TOBG-MED-795_329	NA
TOBG-MED-795_33	NA
TOBG-MED-795_330	NA
TOBG-MED-795_331	NA
TOBG-MED-795_332	K01262
TOBG-MED-795_333	NA
TOBG-MED-795_334	K06287
TOBG-MED-795_335	K02902
TOBG-MED-795_336	K01520
TOBG-MED-795_337	K02909
TOBG-MED-795_338	K04066
TOBG-MED-795_339	K06925
TOBG-MED-795_34	K02493
TOBG-MED-795_340	NA
TOBG-MED-795_341	K00970
TOBG-MED-795_342	NA
TOBG-MED-795_343	K01845
TOBG-MED-795_344	NA
TOBG-MED-795_345	K00230
TOBG-MED-795_346	NA
TOBG-MED-795_347	K09001
TOBG-MED-795_348	K19304
TOBG-MED-795_349	K01866
TOBG-MED-795_35	K02835
TOBG-MED-795_350	NA
TOBG-MED-795_351	NA
TOBG-MED-795_352	K06015
TOBG-MED-795_353	K21430
TOBG-MED-795_354	NA
TOBG-MED-795_355	NA
TOBG-MED-795_356	K22390
TOBG-MED-795_357	NA
TOBG-MED-795_358	K14393
TOBG-MED-795_359	NA
TOBG-MED-795_36	K02492
TOBG-MED-795_360	K02014
TOBG-MED-795_361	K02014
TOBG-MED-795_362	NA
TOBG-MED-795_363	K03301
TOBG-MED-795_364	K06204
TOBG-MED-795_365	NA
TOBG-MED-795_366	NA
TOBG-MED-795_367	K05844
TOBG-MED-795_368	NA
TOBG-MED-795_369	NA
TOBG-MED-795_37	NA
TOBG-MED-795_370	NA
TOBG-MED-795_371	NA
TOBG-MED-795_372	K10805
TOBG-MED-795_373	K01599
TOBG-MED-795_374	K01735
TOBG-MED-795_375	K00891
TOBG-MED-795_376	NA
TOBG-MED-795_377	K15778
TOBG-MED-795_378	K00826
TOBG-MED-795_379	NA
TOBG-MED-795_38	K00919
TOBG-MED-795_380	NA
TOBG-MED-795_381	NA
TOBG-MED-795_382	NA
TOBG-MED-795_383	NA
TOBG-MED-795_384	K02527
TOBG-MED-795_385	K00791
TOBG-MED-795_386	K04088
TOBG-MED-795_387	K04087
TOBG-MED-795_388	K01939
TOBG-MED-795_389	K00286
TOBG-MED-795_39	K00948
TOBG-MED-795_390	NA
TOBG-MED-795_391	K00794
TOBG-MED-795_392	K14652
TOBG-MED-795_393	K11752
TOBG-MED-795_394	K07738
TOBG-MED-795_395	K00600
TOBG-MED-795_397	NA
TOBG-MED-795_398	NA
TOBG-MED-795_4	K02110
TOBG-MED-795_400	K00111
TOBG-MED-795_401	NA
TOBG-MED-795_402	K00857
TOBG-MED-795_403	NA
TOBG-MED-795_404	NA
TOBG-MED-795_405	NA
TOBG-MED-795_406	K01875
TOBG-MED-795_407	NA
TOBG-MED-795_408	K03466
TOBG-MED-795_409	K00384
TOBG-MED-795_41	K01056
TOBG-MED-795_410	NA
TOBG-MED-795_412	NA
TOBG-MED-795_413	K02503
TOBG-MED-795_414	NA
TOBG-MED-795_415	NA
TOBG-MED-795_416	NA
TOBG-MED-795_417	K01083
TOBG-MED-795_418	NA
TOBG-MED-795_419	K03306
TOBG-MED-795_42	K06942
TOBG-MED-795_420	K22468
TOBG-MED-795_421	NA
TOBG-MED-795_422	NA
TOBG-MED-795_423	NA
TOBG-MED-795_424	NA
TOBG-MED-795_425	K02460
TOBG-MED-795_426	K02459
TOBG-MED-795_427	NA
TOBG-MED-795_428	NA
TOBG-MED-795_429	K02456
TOBG-MED-795_43	K00721
TOBG-MED-795_430	NA
TOBG-MED-795_431	NA
TOBG-MED-795_432	K02453
TOBG-MED-795_433	NA
TOBG-MED-795_434	NA
TOBG-MED-795_435	NA
TOBG-MED-795_436	NA
TOBG-MED-795_437	K07735
TOBG-MED-795_438	NA
TOBG-MED-795_439	K00681
TOBG-MED-795_44	NA
TOBG-MED-795_440	K16052
TOBG-MED-795_441	NA
TOBG-MED-795_442	NA
TOBG-MED-795_443	NA
TOBG-MED-795_444	K06876
TOBG-MED-795_445	K07577
TOBG-MED-795_446	K01754
TOBG-MED-795_447	NA
TOBG-MED-795_448	NA
TOBG-MED-795_449	K01113
TOBG-MED-795_45	NA
TOBG-MED-795_450	K01495
TOBG-MED-795_451	K06287
TOBG-MED-795_452	K01737
TOBG-MED-795_453	K01883
TOBG-MED-795_454	K01868
TOBG-MED-795_455	K08998
TOBG-MED-795_456	NA
TOBG-MED-795_457	K01465
TOBG-MED-795_458	NA
TOBG-MED-795_459	K01069
TOBG-MED-795_46	NA
TOBG-MED-795_460	K09696
TOBG-MED-795_461	K09697
TOBG-MED-795_462	NA
TOBG-MED-795_463	NA
TOBG-MED-795_464	K01141
TOBG-MED-795_465	NA
TOBG-MED-795_467	K00864
TOBG-MED-795_468	NA
TOBG-MED-795_469	K02014
TOBG-MED-795_47	NA
TOBG-MED-795_470	K00463
TOBG-MED-795_471	NA
TOBG-MED-795_472	NA
TOBG-MED-795_473	NA
TOBG-MED-795_474	K00766
TOBG-MED-795_475	K01658
TOBG-MED-795_476	K01657
TOBG-MED-795_477	K01695
TOBG-MED-795_478	K01696
TOBG-MED-795_479	NA
TOBG-MED-795_48	NA
TOBG-MED-795_480	NA
TOBG-MED-795_481	NA
TOBG-MED-795_482	K01273
TOBG-MED-795_483	K07124
TOBG-MED-795_484	K04518
TOBG-MED-795_485	NA
TOBG-MED-795_486	NA
TOBG-MED-795_487	NA
TOBG-MED-795_488	NA
TOBG-MED-795_489	NA
TOBG-MED-795_49	NA
TOBG-MED-795_490	K13985
TOBG-MED-795_491	NA
TOBG-MED-795_492	K02533
TOBG-MED-795_493	K01092
TOBG-MED-795_494	NA
TOBG-MED-795_495	K03072
TOBG-MED-795_496	K03210
TOBG-MED-795_497	K00773
TOBG-MED-795_498	K07568
TOBG-MED-795_499	NA
TOBG-MED-795_5	K02108
TOBG-MED-795_50	K00819
TOBG-MED-795_500	NA
TOBG-MED-795_501	NA
TOBG-MED-795_502	NA
TOBG-MED-795_503	K03426
TOBG-MED-795_504	K03314
TOBG-MED-795_505	NA
TOBG-MED-795_506	K05539
TOBG-MED-795_507	K04754
TOBG-MED-795_508	K03593
TOBG-MED-795_509	K01874
TOBG-MED-795_51	NA
TOBG-MED-795_510	NA
TOBG-MED-795_511	NA
TOBG-MED-795_512	K03594
TOBG-MED-795_513	K07390
TOBG-MED-795_514	K03474
TOBG-MED-795_515	NA
TOBG-MED-795_516	K00681
TOBG-MED-795_517	NA
TOBG-MED-795_518	NA
TOBG-MED-795_519	NA
TOBG-MED-795_52	K00962
TOBG-MED-795_520	NA
TOBG-MED-795_521	NA
TOBG-MED-795_523	NA
TOBG-MED-795_524	K11068
TOBG-MED-795_525	NA
TOBG-MED-795_526	K01322
TOBG-MED-795_527	K03269
TOBG-MED-795_528	NA
TOBG-MED-795_529	K03502
TOBG-MED-795_53	K02956
TOBG-MED-795_530	K06938
TOBG-MED-795_531	K01682
TOBG-MED-795_532	K00764
TOBG-MED-795_533	NA
TOBG-MED-795_534	NA
TOBG-MED-795_535	K01963
TOBG-MED-795_536	K06173
TOBG-MED-795_537	NA
TOBG-MED-795_538	K01736
TOBG-MED-795_539	K01720
TOBG-MED-795_54	K03177
TOBG-MED-795_540	K01659
TOBG-MED-795_541	K09765
TOBG-MED-795_542	K02203
TOBG-MED-795_543	NA
