CDS	DNA	RNA
TOBG-MED-804_467	3	0
TOBG-MED-804_468	11	0
TOBG-MED-804_469	6	0
TOBG-MED-804_47	2	0
TOBG-MED-804_470	4	13
TOBG-MED-804_471	2	0
TOBG-MED-804_472	5	0
TOBG-MED-804_473	2	0
TOBG-MED-804_475	3	0
TOBG-MED-804_477	25	5
TOBG-MED-804_48	3	0
TOBG-MED-804_480	1	0
TOBG-MED-804_481	5	0
TOBG-MED-804_482	1	0
TOBG-MED-804_485	4	0
TOBG-MED-804_486	1	0
TOBG-MED-804_487	2	0
TOBG-MED-804_489	3	0
TOBG-MED-804_49	5	0
TOBG-MED-804_491	3	0
TOBG-MED-804_492	1	0
TOBG-MED-804_494	2	0
TOBG-MED-804_495	6	3
TOBG-MED-804_496	2	4
TOBG-MED-804_497	1	0
TOBG-MED-804_498	1	0
TOBG-MED-804_5	41	0
TOBG-MED-804_50	2	0
TOBG-MED-804_500	2	0
TOBG-MED-804_501	5	0
TOBG-MED-804_502	1	4
TOBG-MED-804_503	3.002	2
TOBG-MED-804_504	3	7
TOBG-MED-804_505	4	0
TOBG-MED-804_507	3	0
TOBG-MED-804_508	2	0
TOBG-MED-804_51	1	13
TOBG-MED-804_510	2	0
TOBG-MED-804_512	4	0
TOBG-MED-804_513	5	0
TOBG-MED-804_514	5	0
TOBG-MED-804_515	4	0
TOBG-MED-804_516	13	0
TOBG-MED-804_517	3	0
TOBG-MED-804_518	35	0
TOBG-MED-804_519	5	0
TOBG-MED-804_52	15	5
TOBG-MED-804_520	4	0
TOBG-MED-804_523	1	10
TOBG-MED-804_524	3	0
TOBG-MED-804_525	9	0
TOBG-MED-804_526	4	0
TOBG-MED-804_527	2	0
TOBG-MED-804_528	1	0
TOBG-MED-804_529	1	0
TOBG-MED-804_53	3	0
TOBG-MED-804_530	1	0
TOBG-MED-804_531	4	0
TOBG-MED-804_532	7	0
TOBG-MED-804_533	3	0
TOBG-MED-804_534	2	0
TOBG-MED-804_535	9	0
TOBG-MED-804_536	24	3
TOBG-MED-804_537	1	0
TOBG-MED-804_538	6	0
TOBG-MED-804_54	2	0
TOBG-MED-804_540	2	0
TOBG-MED-804_541	6	1
TOBG-MED-804_542	4	0
TOBG-MED-804_543	2	0
TOBG-MED-804_544	3	0
TOBG-MED-804_545	5	0
TOBG-MED-804_548	2	0
TOBG-MED-804_549	8	0
TOBG-MED-804_55	3	0
TOBG-MED-804_550	2	0
TOBG-MED-804_551	5	0
TOBG-MED-804_552	3	0
TOBG-MED-804_555	2	0
TOBG-MED-804_556	11	0
TOBG-MED-804_557	4	0
TOBG-MED-804_558	1	0
TOBG-MED-804_559	5	0
TOBG-MED-804_56	2	0
TOBG-MED-804_561	9	17
TOBG-MED-804_562	1	6
TOBG-MED-804_563	2	0
TOBG-MED-804_564	1	0
TOBG-MED-804_565	4	0
TOBG-MED-804_566	6	0
TOBG-MED-804_569	3	0
TOBG-MED-804_57	2	0
TOBG-MED-804_570	11	0
TOBG-MED-804_571	5	0
TOBG-MED-804_575	1	0
TOBG-MED-804_577	3	0
TOBG-MED-804_578	2	0
TOBG-MED-804_579	3	0
TOBG-MED-804_58	2	18
TOBG-MED-804_582	4	5
TOBG-MED-804_584	1	0
TOBG-MED-804_585	1	0
TOBG-MED-804_586	2	0
TOBG-MED-804_587	3	0
TOBG-MED-804_588	4	21
TOBG-MED-804_59	1	0
TOBG-MED-804_592	5	0
TOBG-MED-804_593	10	0
TOBG-MED-804_594	4	0
TOBG-MED-804_595	1	0
TOBG-MED-804_596	4	10
TOBG-MED-804_597	5	0
TOBG-MED-804_598	10	13
TOBG-MED-804_599	3	0
TOBG-MED-804_6	17	0
TOBG-MED-804_600	2	0
TOBG-MED-804_601	6	0
TOBG-MED-804_602	1	0
TOBG-MED-804_604	3	0
TOBG-MED-804_609	9	3
TOBG-MED-804_61	7	7
TOBG-MED-804_610	5	0
TOBG-MED-804_611	8	4
TOBG-MED-804_612	4	0
TOBG-MED-804_614	1	0
TOBG-MED-804_615	1	0
TOBG-MED-804_616	1	0
TOBG-MED-804_617	2	0
TOBG-MED-804_618	9	0
TOBG-MED-804_619	2	0
TOBG-MED-804_62	7	1
TOBG-MED-804_620	2	0
TOBG-MED-804_622	1	0
TOBG-MED-804_627	1	0
TOBG-MED-804_63	2	11
TOBG-MED-804_630	1	0
TOBG-MED-804_631	3	0
TOBG-MED-804_632	38.006	3
TOBG-MED-804_633	8	0
TOBG-MED-804_634	16	0
TOBG-MED-804_635	16.38	19
TOBG-MED-804_636	20	23
TOBG-MED-804_637	11	28
TOBG-MED-804_638	13.003	43.708
TOBG-MED-804_639	3	0
TOBG-MED-804_64	3	0
TOBG-MED-804_640	4	0
TOBG-MED-804_642	1	0
TOBG-MED-804_643	2	0
TOBG-MED-804_644	3	0
TOBG-MED-804_646	3	0
TOBG-MED-804_647	4	0
TOBG-MED-804_648	1	0
TOBG-MED-804_649	2	0
TOBG-MED-804_650	1	0
TOBG-MED-804_651	1	0
TOBG-MED-804_652	2	0
TOBG-MED-804_653	3	0
TOBG-MED-804_654	3	0
TOBG-MED-804_655	3	0
TOBG-MED-804_656	1	0
TOBG-MED-804_659	1	0
TOBG-MED-804_66	4	0
TOBG-MED-804_660	6	0
TOBG-MED-804_661	2	0
TOBG-MED-804_662	11	7
TOBG-MED-804_663	12	30
TOBG-MED-804_664	2	0
TOBG-MED-804_666	1	0
TOBG-MED-804_667	4	7
TOBG-MED-804_668	2	0
TOBG-MED-804_669	1	0
TOBG-MED-804_67	3	0
TOBG-MED-804_670	2	0
TOBG-MED-804_671	3	0
TOBG-MED-804_672	2	0
TOBG-MED-804_673	5	0
TOBG-MED-804_674	2	0
TOBG-MED-804_675	3	0
TOBG-MED-804_676	2	0
TOBG-MED-804_677	1	0
TOBG-MED-804_678	3	0
TOBG-MED-804_679	2	0
TOBG-MED-804_68	1	0
TOBG-MED-804_680	13	0
TOBG-MED-804_681	6	0
TOBG-MED-804_682	6	0
TOBG-MED-804_683	2	0
TOBG-MED-804_684	3	0
TOBG-MED-804_685	7	0
TOBG-MED-804_686	4	0
TOBG-MED-804_688	4	0
TOBG-MED-804_689	3	0
TOBG-MED-804_690	8	0
TOBG-MED-804_692	4	0
TOBG-MED-804_693	1	0
TOBG-MED-804_694	5	0
TOBG-MED-804_695	1	0
TOBG-MED-804_697	2	8
TOBG-MED-804_698	4	0
TOBG-MED-804_7	14.994	2
TOBG-MED-804_70	3	0
TOBG-MED-804_700	3	0
TOBG-MED-804_701	2	0
TOBG-MED-804_702	3	0
TOBG-MED-804_703	3	0
TOBG-MED-804_704	4	0
TOBG-MED-804_705	2	0
TOBG-MED-804_706	1	0
TOBG-MED-804_707	2	0
TOBG-MED-804_708	6	0
TOBG-MED-804_709	5	0
TOBG-MED-804_71	13	22
TOBG-MED-804_710	3	2
TOBG-MED-804_711	4	0
TOBG-MED-804_712	1	0
TOBG-MED-804_713	1	0
TOBG-MED-804_716	1	0
TOBG-MED-804_717	6	8
TOBG-MED-804_719	2	0
TOBG-MED-804_72	15	6
TOBG-MED-804_720	2	0
TOBG-MED-804_723	7	0
TOBG-MED-804_724	2	0
TOBG-MED-804_725	5	0
TOBG-MED-804_726	2	0
TOBG-MED-804_727	2	0
TOBG-MED-804_728	2	0
TOBG-MED-804_729	6	0
TOBG-MED-804_73	12	8
TOBG-MED-804_730	4	0
TOBG-MED-804_731	3	0
TOBG-MED-804_732	6	0
TOBG-MED-804_735	9	0
TOBG-MED-804_736	10	3
TOBG-MED-804_737	2	0
TOBG-MED-804_738	6	0
TOBG-MED-804_739	17	0
TOBG-MED-804_74	1	10
TOBG-MED-804_740	9	0
TOBG-MED-804_741	7	0
TOBG-MED-804_742	1	0
TOBG-MED-804_743	4	0
TOBG-MED-804_744	1	0
TOBG-MED-804_745	13	22
TOBG-MED-804_746	9	10
TOBG-MED-804_747	4	0
TOBG-MED-804_748	14	0
TOBG-MED-804_749	6	0
TOBG-MED-804_75	1	0
TOBG-MED-804_750	10	0
TOBG-MED-804_751	74	0
TOBG-MED-804_752	25	0
TOBG-MED-804_753	5	0
TOBG-MED-804_754	8	0
TOBG-MED-804_755	3	0
TOBG-MED-804_756	2	0
TOBG-MED-804_757	2	0
TOBG-MED-804_758	16	0
TOBG-MED-804_759	4	0
TOBG-MED-804_76	1	0
TOBG-MED-804_760	2	0
TOBG-MED-804_761	1	0
TOBG-MED-804_762	2	0
TOBG-MED-804_763	7	0
TOBG-MED-804_766	8	0
TOBG-MED-804_767	4	14
TOBG-MED-804_768	1	0
TOBG-MED-804_769	5	0
TOBG-MED-804_77	2	0
TOBG-MED-804_770	30	0
TOBG-MED-804_772	5	2
TOBG-MED-804_773	12	0
TOBG-MED-804_774	2	0
TOBG-MED-804_775	2	0
TOBG-MED-804_777	3	1
TOBG-MED-804_779	1	0
TOBG-MED-804_78	4	0
TOBG-MED-804_780	8.996	0
TOBG-MED-804_782	7	13
TOBG-MED-804_783	4	1
TOBG-MED-804_784	2	0
TOBG-MED-804_785	3	0
TOBG-MED-804_787	2	0
TOBG-MED-804_788	2	0
TOBG-MED-804_789	2	0
TOBG-MED-804_79	1	0
TOBG-MED-804_790	5	0
TOBG-MED-804_791	3	0
TOBG-MED-804_792	1	0
TOBG-MED-804_793	2	0
TOBG-MED-804_794	4	0
TOBG-MED-804_795	2	0
TOBG-MED-804_796	2	0
TOBG-MED-804_797	7	0
TOBG-MED-804_798	5.302	0
TOBG-MED-804_799	5	8
TOBG-MED-804_8	7	25
TOBG-MED-804_80	4	0
TOBG-MED-804_800	10	0
TOBG-MED-804_801	13	8
TOBG-MED-804_802	4	0
TOBG-MED-804_803	2	0
TOBG-MED-804_804	1	0
TOBG-MED-804_805	2	0
TOBG-MED-804_806	3	0
TOBG-MED-804_807	2	0
TOBG-MED-804_808	4	0
TOBG-MED-804_809	1	0
TOBG-MED-804_81	6	0
TOBG-MED-804_810	1	0
TOBG-MED-804_811	15	0
TOBG-MED-804_812	1	0
TOBG-MED-804_813	7	0
TOBG-MED-804_814	1	0
TOBG-MED-804_815	2	0
TOBG-MED-804_816	44	76
TOBG-MED-804_818	1	0
TOBG-MED-804_82	2	0
TOBG-MED-804_822	3	8
TOBG-MED-804_823	2	0
TOBG-MED-804_824	1	0
TOBG-MED-804_825	1	0
TOBG-MED-804_826	8	0
TOBG-MED-804_827	1	0
TOBG-MED-804_828	2	0
TOBG-MED-804_829	18	5
TOBG-MED-804_83	1	0
TOBG-MED-804_830	12	0
TOBG-MED-804_831	4	0
TOBG-MED-804_832	4	0
TOBG-MED-804_833	2	0
TOBG-MED-804_834	2	0
TOBG-MED-804_835	8	0
TOBG-MED-804_836	10	0
TOBG-MED-804_837	4	0
TOBG-MED-804_838	8	0
TOBG-MED-804_839	2	0
TOBG-MED-804_840	11	0
TOBG-MED-804_842	8	11
TOBG-MED-804_843	1	0
TOBG-MED-804_844	29	0
TOBG-MED-804_845	1	0
TOBG-MED-804_847	1	0
TOBG-MED-804_848	6	12
TOBG-MED-804_849	4	15
TOBG-MED-804_85	1	0
TOBG-MED-804_850	2	0
TOBG-MED-804_851	3	4
TOBG-MED-804_852	4	0
TOBG-MED-804_853	4	0
TOBG-MED-804_854	1	8
TOBG-MED-804_855	4	0
TOBG-MED-804_856	3	0
TOBG-MED-804_857	5	0
TOBG-MED-804_858	2	0
TOBG-MED-804_859	5	0
TOBG-MED-804_86	2	0
TOBG-MED-804_860	4	0
TOBG-MED-804_861	4	0
TOBG-MED-804_863	2	0
TOBG-MED-804_864	2	0
TOBG-MED-804_865	6	0
TOBG-MED-804_866	1	0
TOBG-MED-804_867	1	0
TOBG-MED-804_869	3.314	0
TOBG-MED-804_87	3	0
TOBG-MED-804_870	1	0
TOBG-MED-804_871	1	0
TOBG-MED-804_872	6	0
TOBG-MED-804_873	4	0
TOBG-MED-804_874	2	0
TOBG-MED-804_875	4	0
TOBG-MED-804_876	3	0
TOBG-MED-804_877	5	0
TOBG-MED-804_879	2	0
TOBG-MED-804_881	3	0
TOBG-MED-804_884	1	0
TOBG-MED-804_885	6	0
TOBG-MED-804_886	5	0
TOBG-MED-804_888	5	5
TOBG-MED-804_889	1	0
TOBG-MED-804_89	1	0
TOBG-MED-804_890	2	0
TOBG-MED-804_893	6	0
TOBG-MED-804_894	26.997	11.898
TOBG-MED-804_895	4	0
TOBG-MED-804_896	13	82
TOBG-MED-804_897	2	0
TOBG-MED-804_898	5	0
TOBG-MED-804_899	1	0
TOBG-MED-804_9	2	0
TOBG-MED-804_900	1	0
TOBG-MED-804_901	2	8
TOBG-MED-804_902	1	0
TOBG-MED-804_903	5	0
TOBG-MED-804_904	5	0
TOBG-MED-804_905	3	0
TOBG-MED-804_906	3	0
TOBG-MED-804_908	2	0
TOBG-MED-804_909	2	0
TOBG-MED-804_91	9	0
TOBG-MED-804_911	12	0
TOBG-MED-804_912	3	0
TOBG-MED-804_913	2	0
TOBG-MED-804_914	3	0
TOBG-MED-804_917	3	0
TOBG-MED-804_918	2	0
TOBG-MED-804_919	1	0
TOBG-MED-804_92	2	0
TOBG-MED-804_920	4	0
TOBG-MED-804_921	4	0
TOBG-MED-804_922	2	0
TOBG-MED-804_925	1	0
TOBG-MED-804_926	2	0
TOBG-MED-804_927	2	5
TOBG-MED-804_928	3	0
TOBG-MED-804_929	2	0
TOBG-MED-804_93	2	0
TOBG-MED-804_930	1	0
TOBG-MED-804_931	2	0
TOBG-MED-804_933	2	0
TOBG-MED-804_934	1	0
TOBG-MED-804_935	3	0
TOBG-MED-804_936	3	0
TOBG-MED-804_937	3	0
TOBG-MED-804_939	1	0
TOBG-MED-804_94	3	0
TOBG-MED-804_940	1	0
TOBG-MED-804_941	10	0
TOBG-MED-804_942	2	0
TOBG-MED-804_943	8	16
TOBG-MED-804_944	5	0
TOBG-MED-804_946	2	0
TOBG-MED-804_947	3	0
TOBG-MED-804_949	3	0
TOBG-MED-804_95	1	0
TOBG-MED-804_950	4	0
TOBG-MED-804_951	1	0
TOBG-MED-804_952	3	0
TOBG-MED-804_953	4	0
TOBG-MED-804_956	6	0
TOBG-MED-804_957	3	0
TOBG-MED-804_958	5	0
TOBG-MED-804_959	1	0
TOBG-MED-804_960	8	3
TOBG-MED-804_961	1	0
TOBG-MED-804_963	4.996	18
TOBG-MED-804_964	1	0
TOBG-MED-804_965	6	0
TOBG-MED-804_966	3	0
TOBG-MED-804_967	18	122
TOBG-MED-804_968	2	0
TOBG-MED-804_969	2	0
TOBG-MED-804_97	1	0
TOBG-MED-804_970	5	1
TOBG-MED-804_971	16	0
TOBG-MED-804_972	6	0
TOBG-MED-804_974	5	0
TOBG-MED-804_976	4	0
TOBG-MED-804_978	4	0
TOBG-MED-804_979	2	0
TOBG-MED-804_98	6	0
TOBG-MED-804_980	6	0
TOBG-MED-804_982	7	0
TOBG-MED-804_983	3	0
TOBG-MED-804_984	2	0
TOBG-MED-804_986	1	0
TOBG-MED-804_987	1	0
TOBG-MED-804_988	1	0
TOBG-MED-804_989	2	0
TOBG-MED-804_99	6	0
TOBG-MED-804_990	13	0
TOBG-MED-804_991	12	0
TOBG-MED-804_992	5	2
TOBG-MED-804_993	1	0
TOBG-MED-804_994	1	0
TOBG-MED-804_996	1	0
TOBG-MED-804_997	1	0
TOBG-MED-804_998	1	0
TOBG-MED-806_1	13	11
TOBG-MED-806_10	3	0
TOBG-MED-806_1001	1	0
TOBG-MED-806_1005	1	0
TOBG-MED-806_1008	4	0
TOBG-MED-806_1009	8	10
TOBG-MED-806_1010	7	6
TOBG-MED-806_1011	1	0
TOBG-MED-806_1012	4	6
TOBG-MED-806_1015	2	9
TOBG-MED-806_1018	1	0
TOBG-MED-806_1019	1	0
TOBG-MED-806_1024	2	0
TOBG-MED-806_1027	2	0
TOBG-MED-806_1034	1	0
TOBG-MED-806_1039	1	0
TOBG-MED-806_1041	1	8
TOBG-MED-806_1048	1	8
TOBG-MED-806_1054	1	0
TOBG-MED-806_1059	1	0
TOBG-MED-806_1061	1	0
TOBG-MED-806_1063	1	4
TOBG-MED-806_1065	3	0
TOBG-MED-806_1068	1	0
TOBG-MED-806_1069	1	0
TOBG-MED-806_1072	1	0
TOBG-MED-806_1073	1	0
TOBG-MED-806_1074	2	0
TOBG-MED-806_1075	1	0
TOBG-MED-806_1076	4	0
TOBG-MED-806_1079	1	0
TOBG-MED-806_1085	4	25
TOBG-MED-806_1086	1	7
TOBG-MED-806_1087	5	0
TOBG-MED-806_1088	1	0
TOBG-MED-806_1091	2	0
TOBG-MED-806_1096	2	0
TOBG-MED-806_1098	2	0
TOBG-MED-806_11	2	12
TOBG-MED-806_1101	1	6
TOBG-MED-806_1103	1	0
TOBG-MED-806_1104	1	0
TOBG-MED-806_1105	1	0
TOBG-MED-806_1106	1	0
TOBG-MED-806_1110	1	0
TOBG-MED-806_1111	2	0
TOBG-MED-806_1112	2	0
TOBG-MED-806_1115	1	0
TOBG-MED-806_1116	1	0
TOBG-MED-806_1117	1	0
TOBG-MED-806_112	6.699	56
TOBG-MED-806_1126	1	0
TOBG-MED-806_1127	2	8
TOBG-MED-806_1128	2	0
TOBG-MED-806_113	3	6
TOBG-MED-806_1131	1	0
TOBG-MED-806_1133	2	0
TOBG-MED-806_114	1	18
TOBG-MED-806_1143	1	0
TOBG-MED-806_115	6	56
TOBG-MED-806_1151	1	0
TOBG-MED-806_1155	2	0
TOBG-MED-806_1156	1	0
TOBG-MED-806_116	2	15
TOBG-MED-806_1161	1	0
TOBG-MED-806_1166	2	0
TOBG-MED-806_1177	1	0
TOBG-MED-806_1178	2	0
TOBG-MED-806_118	1	0
TOBG-MED-806_1180	1	0
TOBG-MED-806_1183	2	0
TOBG-MED-806_1184	1	0
TOBG-MED-806_1186	1	0
TOBG-MED-806_1188	2	0
TOBG-MED-806_1189	1	0
TOBG-MED-806_119	1	0
TOBG-MED-806_1191	1	0
TOBG-MED-806_1193	1	0
TOBG-MED-806_12	1	0
TOBG-MED-806_120	9	8
TOBG-MED-806_1200	2	0
TOBG-MED-806_1202	2	0
TOBG-MED-806_1208	1	0
TOBG-MED-806_1209	1	0
TOBG-MED-806_121	1	0
TOBG-MED-806_1212	1	0
TOBG-MED-806_1214	1	0
TOBG-MED-806_1217	1	0
TOBG-MED-806_1219	1	0
TOBG-MED-806_122	6	20
TOBG-MED-806_1222	1	0
TOBG-MED-806_1223	4	0
TOBG-MED-806_1224	1	0
TOBG-MED-806_1225	5	25
TOBG-MED-806_1227	1	0
TOBG-MED-806_1228	1	0
TOBG-MED-806_1229	1	7
TOBG-MED-806_1230	2	0
TOBG-MED-806_1232	2	0
TOBG-MED-806_1234	3	0
TOBG-MED-806_1236	1	0
TOBG-MED-806_1237	1	0
TOBG-MED-806_1238	1	11
TOBG-MED-806_1239	3	0
TOBG-MED-806_124	1	0
TOBG-MED-806_1241	1	0
TOBG-MED-806_1242	1	0
TOBG-MED-806_1249	3	0
TOBG-MED-806_125	1	0
TOBG-MED-806_1252	2	0
TOBG-MED-806_1259	1	0
TOBG-MED-806_1260	1	0
TOBG-MED-806_1261	4	0
TOBG-MED-806_1262	2	0
TOBG-MED-806_1266	1	0
TOBG-MED-806_1268	2	47
TOBG-MED-806_1269	5	40
TOBG-MED-806_1270	1	0
TOBG-MED-806_1275	2	0
TOBG-MED-806_1276	1	0
TOBG-MED-806_1277	2	0
TOBG-MED-806_1278	1	0
TOBG-MED-806_1281	1	0
TOBG-MED-806_1282	1	0
TOBG-MED-806_1289	1	0
TOBG-MED-806_1294	2	0
TOBG-MED-806_1295	2	0
TOBG-MED-806_1296	1	2
TOBG-MED-806_13	1	0
TOBG-MED-806_1300	1	0
TOBG-MED-806_1304	1	0
TOBG-MED-806_1311	1	0
TOBG-MED-806_1313	1	3
TOBG-MED-806_1314	1	0
TOBG-MED-806_1322	1	0
TOBG-MED-806_1327	1	26.686
TOBG-MED-806_1338	1	0
TOBG-MED-806_134	2	0
TOBG-MED-806_1348	2	0
TOBG-MED-806_1352	1	0
TOBG-MED-806_1355	2	0
TOBG-MED-806_1357	1	0
TOBG-MED-806_1359	1	13
TOBG-MED-806_136	1	6
TOBG-MED-806_1361	1	0
TOBG-MED-806_1364	1	0
TOBG-MED-806_1367	1	0
TOBG-MED-806_1370	1	0
TOBG-MED-806_1371	1	0
TOBG-MED-806_1376	1	0
TOBG-MED-806_1380	1	0
TOBG-MED-806_1381	2	0
TOBG-MED-806_1382	1	0
TOBG-MED-806_1383	1	0
TOBG-MED-806_1389	1	0
TOBG-MED-806_1392	2	0
TOBG-MED-806_1395	2	0
TOBG-MED-806_1400	2	0
TOBG-MED-806_1404	1	0
TOBG-MED-806_1407	1	0
TOBG-MED-806_1411	1	0
TOBG-MED-806_1416	1	0
TOBG-MED-806_1417	2	0
TOBG-MED-806_1423	1	0
TOBG-MED-806_1431	1	2
TOBG-MED-806_1432	4	0
TOBG-MED-806_1435	1	0
TOBG-MED-806_1441	1	0
TOBG-MED-806_1442	3	0
TOBG-MED-806_1444	1	0
TOBG-MED-806_1445	1	0
TOBG-MED-806_1451	1	0
TOBG-MED-806_1452	1	0
TOBG-MED-806_1453	1	0
TOBG-MED-806_1466	1	0
TOBG-MED-806_1467	4	0
TOBG-MED-806_147	1	0
TOBG-MED-806_1472	5	0
TOBG-MED-806_1477	1	0
TOBG-MED-806_1479	1	0
TOBG-MED-806_1480	1	9
TOBG-MED-806_1482	1	0
TOBG-MED-806_1487	1	0
TOBG-MED-806_1492	1	0
TOBG-MED-806_1494	2	0
TOBG-MED-806_1496	1	0
TOBG-MED-806_15	1	0
TOBG-MED-806_1500	2	0
TOBG-MED-806_1502	2	0
TOBG-MED-806_1504	3	1
TOBG-MED-806_1508	1	0
TOBG-MED-806_1510	1	0
TOBG-MED-806_1514	1	0
TOBG-MED-806_1515	0.5	0
TOBG-MED-806_1518	1	0
TOBG-MED-806_152	5	0
TOBG-MED-806_1522	2	0
TOBG-MED-806_1526	1	0
TOBG-MED-806_1528	1	0
TOBG-MED-806_1529	1	0
TOBG-MED-806_1530	1	0
TOBG-MED-806_1533	1	0
TOBG-MED-806_1540	1	0
TOBG-MED-806_1541	1	0
TOBG-MED-806_1547	1	0
TOBG-MED-806_1553	2	0
TOBG-MED-806_1554	1	0
TOBG-MED-806_1555	1	0
TOBG-MED-806_1559	1	0
TOBG-MED-806_1560	1	0
TOBG-MED-806_1561	2	0
TOBG-MED-806_1563	4	37
TOBG-MED-806_1565	1	0
TOBG-MED-806_157	1	0
TOBG-MED-806_1570	4	6
TOBG-MED-806_1571	1	0
TOBG-MED-806_1573	1	17
TOBG-MED-806_1578	1	0
TOBG-MED-806_1580	1	0
TOBG-MED-806_1585	1	0
TOBG-MED-806_1586	1	0
TOBG-MED-806_1587	1	0
TOBG-MED-806_1589	2	0
TOBG-MED-806_159	5	0
TOBG-MED-806_1597	1	0
TOBG-MED-806_1598	3	0
TOBG-MED-806_1599	1	0
TOBG-MED-806_160	2	0
TOBG-MED-806_1600	1	0
TOBG-MED-806_1604	1	0
TOBG-MED-806_1606	1	0
TOBG-MED-806_1611	2	0
TOBG-MED-806_162	1	0
TOBG-MED-806_1621	1	0
TOBG-MED-806_1622	2	0
TOBG-MED-806_1624	1	0
TOBG-MED-806_1628	1	0
TOBG-MED-806_1629	1	0
TOBG-MED-806_163	2	0
TOBG-MED-806_1637	1	0
TOBG-MED-806_1638	1	0
TOBG-MED-806_164	1	0
TOBG-MED-806_165	3	0
TOBG-MED-806_1652	2	0
TOBG-MED-806_1653	1	0
TOBG-MED-806_1656	1	3
TOBG-MED-806_166	5	8
TOBG-MED-806_1660	3	0
TOBG-MED-806_1661	1	0
TOBG-MED-806_167	2	0
TOBG-MED-806_1670	1	0
TOBG-MED-806_1671	1	0
TOBG-MED-806_1673	1	0
TOBG-MED-806_1674	1	0
TOBG-MED-806_1676	1	0
TOBG-MED-806_1679	2	0
TOBG-MED-806_168	1	0
TOBG-MED-806_1681	1	0
TOBG-MED-806_1689	1	0
TOBG-MED-806_169	1	0
TOBG-MED-806_1690	1	0
TOBG-MED-806_1691	1	0
TOBG-MED-806_1694	1	0
TOBG-MED-806_1695	2	0
TOBG-MED-806_1696	1	6
TOBG-MED-806_1698	1	0
TOBG-MED-806_1699	18	33
TOBG-MED-806_170	1	0
TOBG-MED-806_1700	3	15
TOBG-MED-806_1702	1	0
TOBG-MED-806_1703	4	0
TOBG-MED-806_1708	3	6
TOBG-MED-806_171	1	0
TOBG-MED-806_1711	1	0
TOBG-MED-806_1713	2	0
TOBG-MED-806_1714	2	0
TOBG-MED-806_1720	1	0
TOBG-MED-806_1721	1	0
TOBG-MED-806_1724	2	0
TOBG-MED-806_1729	1	0
TOBG-MED-806_173	2	0
TOBG-MED-806_1731	3	1
TOBG-MED-806_1737	2	0
TOBG-MED-806_1738	2	0
TOBG-MED-806_1743	2	0
TOBG-MED-806_1744	1	0
TOBG-MED-806_1746	3	8
TOBG-MED-806_1748	1	0
TOBG-MED-806_1749	1	0
TOBG-MED-806_1750	1	0
TOBG-MED-806_1751	2	0
TOBG-MED-806_1756	1	0
TOBG-MED-806_1759	1	0
TOBG-MED-806_176	1	0
TOBG-MED-806_1764	1	0
TOBG-MED-806_1765	1	0
TOBG-MED-806_1767	2	0
TOBG-MED-806_1769	2	0
TOBG-MED-806_177	1	0
TOBG-MED-806_1770	1	1
TOBG-MED-806_1774	1	0
TOBG-MED-806_1779	2	0
TOBG-MED-806_178	3	0
TOBG-MED-806_1782	1	0
TOBG-MED-806_1784	1	0
TOBG-MED-806_1786	1	0
TOBG-MED-806_1789	1	0
TOBG-MED-806_1791	1	0
TOBG-MED-806_1793	2	0
TOBG-MED-806_1798	1	7
TOBG-MED-806_180	1	0
TOBG-MED-806_1800	1	12
TOBG-MED-806_1805	1	0
TOBG-MED-806_1807	1	0
TOBG-MED-806_181	1	0
TOBG-MED-806_1813	2	0
TOBG-MED-806_1818	1	0
TOBG-MED-806_1819	1	0
TOBG-MED-806_182	1	0
TOBG-MED-806_1821	3	0
TOBG-MED-806_1823	1	0
TOBG-MED-806_1826	1	0
TOBG-MED-806_1827	1	0
TOBG-MED-806_1828	1	0
TOBG-MED-806_183	3	0
TOBG-MED-806_1833	1	0
TOBG-MED-806_1838	2	0
TOBG-MED-806_1839	1	0
TOBG-MED-806_184	2	0
TOBG-MED-806_1840	1	0
TOBG-MED-806_1843	1	4
TOBG-MED-806_1845	1	0
TOBG-MED-806_185	1	0
TOBG-MED-806_1850	1	0
TOBG-MED-806_1851	1	0
TOBG-MED-806_1852	1	0
TOBG-MED-806_1854	1	0
TOBG-MED-806_1855	1	0
TOBG-MED-806_186	2	62
TOBG-MED-806_1861	2	0
TOBG-MED-806_1863	2	0
TOBG-MED-806_1864	1	0
TOBG-MED-806_1865	2	0
TOBG-MED-806_1867	1	0
TOBG-MED-806_1874	2	8
TOBG-MED-806_1875	2	0
TOBG-MED-806_188	1	0
TOBG-MED-806_1880	2	0
TOBG-MED-806_1883	1	0
TOBG-MED-806_1884	1	0
TOBG-MED-806_1885	1	0
TOBG-MED-806_1887	6	17
TOBG-MED-806_1888	1	0
TOBG-MED-806_1894	3	0
TOBG-MED-806_1906	1	0
TOBG-MED-806_1907	2	0
TOBG-MED-806_1908	1	0
TOBG-MED-806_1909	1	0
TOBG-MED-806_1919	1	0
TOBG-MED-806_1922	1	0
TOBG-MED-806_1924	2	0
TOBG-MED-806_1927	2	0
TOBG-MED-806_1928	1	0
TOBG-MED-806_193	2	0
TOBG-MED-806_1932	1	0
TOBG-MED-806_1936	1	0
TOBG-MED-806_1938	2	26
TOBG-MED-806_1939	1	0
TOBG-MED-806_194	1	0
TOBG-MED-806_1940	1	0
TOBG-MED-806_1942	2	0
TOBG-MED-806_1948	1	0
